caso,t,sigma,criterio,ciclo,r_k,r_prev,q_k
cero γ≈5000,5000.2343,0.5,angular,193,0.013008,0.013008,1.000016
cero γ≈5000,5000.2343,0.5,angular,194,0.013303,0.013008,1.022708
cero γ≈5000,5000.2343,0.5,angular,195,0.013013,0.013303,0.978158
cero γ≈5000,5000.2343,0.5,angular,196,0.012977,0.013013,0.997241
cero γ≈5000,5000.2343,0.5,angular,197,0.012954,0.012977,0.998265
cero γ≈5000,5000.2343,0.5,angular,198,0.012941,0.012954,0.998951
cero γ≈5000,5000.2343,0.5,angular,199,0.012933,0.012941,0.999389
cero γ≈5000,5000.2343,0.5,angular,200,0.012930,0.012933,0.999812
cero γ≈5000,5000.2343,0.5,angular,201,0.013215,0.012930,1.021985
cero γ≈5000,5000.2343,0.5,angular,202,0.012939,0.013215,0.979125
cero γ≈5000,5000.2343,0.5,angular,203,0.012908,0.012939,0.997578
cero γ≈5000,5000.2343,0.5,angular,204,0.012886,0.012908,0.998326
cero γ≈5000,5000.2343,0.5,angular,205,0.012871,0.012886,0.998873
cero γ≈5000,5000.2343,0.5,angular,206,0.012861,0.012871,0.999180
cero γ≈5000,5000.2343,0.5,angular,207,0.012852,0.012861,0.999337
cero γ≈5000,5000.2343,0.5,angular,208,0.012846,0.012852,0.999472
cero γ≈5000,5000.2343,0.5,angular,209,0.012841,0.012846,0.999677
cero γ≈5000,5000.2343,0.5,angular,210,0.013118,0.012841,1.021512
cero γ≈5000,5000.2343,0.5,angular,211,0.012841,0.013118,0.978934
cero γ≈5000,5000.2343,0.5,angular,212,0.012818,0.012841,0.998205
cero γ≈5000,5000.2343,0.5,angular,213,0.012801,0.012818,0.998657
cero γ≈5000,5000.2343,0.5,angular,214,0.012788,0.012801,0.999014
cero γ≈5000,5000.2343,0.5,angular,215,0.012779,0.012788,0.999240
cero γ≈5000,5000.2343,0.5,angular,216,0.012754,0.012779,0.998052
cero γ≈5000,5000.2343,0.5,angular,217,0.012729,0.012754,0.998075
cero γ≈5000,5000.2343,0.5,angular,218,0.012722,0.012729,0.999458
cero γ≈5000,5000.2343,0.5,angular,219,0.012990,0.012722,1.021014
cero γ≈5000,5000.2343,0.5,angular,220,0.012713,0.012990,0.978691
cero γ≈5000,5000.2343,0.5,angular,221,0.012698,0.012713,0.998861
cero γ≈5000,5000.2343,0.5,angular,222,0.012686,0.012698,0.999040
cero γ≈5000,5000.2343,0.5,angular,223,0.012676,0.012686,0.999195
cero γ≈5000,5000.2343,0.5,angular,224,0.011975,0.012676,0.944668
cero γ≈5000,5000.2343,0.5,angular,225,0.012083,0.011975,1.009084
cero γ≈5000,5000.2343,0.5,angular,226,0.012291,0.012083,1.017157
cero γ≈5000,5000.2343,0.5,angular,227,0.012319,0.012291,1.002338
cero γ≈5000,5000.2343,0.5,angular,228,0.012077,0.012319,0.980335
cero γ≈5000,5000.2343,0.5,angular,229,0.012307,0.012077,1.019007
cero γ≈5000,5000.2343,0.5,angular,230,0.012329,0.012307,1.001809
cero γ≈5000,5000.2343,0.5,angular,231,0.012079,0.012329,0.979720
cero γ≈5000,5000.2343,0.5,angular,232,0.012318,0.012079,1.019805
cero γ≈5000,5000.2343,0.5,angular,233,0.012337,0.012318,1.001556
cero γ≈5000,5000.2343,0.5,angular,234,0.012086,0.012337,0.979664
cero γ≈5000,5000.2343,0.5,angular,235,0.012326,0.012086,1.019837
cero γ≈5000,5000.2343,0.5,angular,236,0.012345,0.012326,1.001530
cero γ≈5000,5000.2343,0.5,angular,237,0.012100,0.012345,0.980123
cero γ≈5000,5000.2343,0.5,angular,238,0.012331,0.012100,1.019123
cero γ≈5000,5000.2343,0.5,angular,239,0.012352,0.012331,1.001671
cero γ≈5000,5000.2343,0.5,angular,240,0.012355,0.012352,1.000293
cero γ≈5000,5000.2343,0.5,angular,241,0.012091,0.012355,0.978586
cero γ≈5000,5000.2343,0.5,angular,242,0.012356,0.012091,1.021935
cero γ≈5000,5000.2343,0.5,angular,243,0.012365,0.012356,1.000759
cero γ≈5000,5000.2343,0.5,angular,244,0.012108,0.012365,0.979224
cero γ≈5000,5000.2343,0.5,angular,245,0.012356,0.012108,1.020467
cero γ≈5000,5000.2343,0.5,angular,246,0.012372,0.012356,1.001264
cero γ≈5000,5000.2343,0.5,angular,247,0.012375,0.012372,1.000290
cero γ≈5000,5000.2343,0.5,angular,248,0.012112,0.012375,0.978720
cero γ≈5000,5000.2343,0.5,angular,249,0.012373,0.012112,1.021501
cero γ≈5000,5000.2343,0.5,angular,250,0.012384,0.012373,1.000952
cero γ≈5000,5000.2343,0.5,angular,251,0.012386,0.012384,1.000167
cero γ≈5000,5000.2343,0.5,angular,252,0.012123,0.012386,0.978705
cero γ≈5000,5000.2343,0.5,angular,253,0.012384,0.012123,1.021595
cero γ≈5000,5000.2343,0.5,angular,254,0.012395,0.012384,1.000893
cero γ≈5000,5000.2343,0.5,angular,255,0.012399,0.012395,1.000274
cero γ≈5000,5000.2343,0.5,angular,256,0.012139,0.012399,0.979026
cero γ≈5000,5000.2343,0.5,angular,257,0.012393,0.012139,1.020912
cero γ≈5000,5000.2343,0.5,angular,258,0.012405,0.012393,1.000986
cero γ≈5000,5000.2343,0.5,angular,259,0.012411,0.012405,1.000511
cero γ≈5000,5000.2343,0.5,angular,260,0.012412,0.012411,1.000073
cero γ≈5000,5000.2343,0.5,angular,261,0.012148,0.012412,0.978761
cero γ≈5000,5000.2343,0.5,angular,262,0.012411,0.012148,1.021578
cero γ≈5000,5000.2343,0.5,angular,263,0.012420,0.012411,1.000788
cero γ≈5000,5000.2343,0.5,angular,264,0.012426,0.012420,1.000452
cero γ≈5000,5000.2343,0.5,angular,265,0.012428,0.012426,1.000148
cero γ≈5000,5000.2343,0.5,angular,266,0.012168,0.012428,0.979054
cero γ≈5000,5000.2343,0.5,angular,267,0.012423,0.012168,1.021030
cero γ≈5000,5000.2343,0.5,angular,268,0.012433,0.012423,1.000777
cero γ≈5000,5000.2343,0.5,angular,269,0.012440,0.012433,1.000551
cero γ≈5000,5000.2343,0.5,angular,270,0.012444,0.012440,1.000343
cero γ≈5000,5000.2343,0.5,angular,271,0.012446,0.012444,1.000165
cero γ≈5000,5000.2343,0.5,angular,272,0.012188,0.012446,0.979284
cero γ≈5000,5000.2343,0.5,angular,273,0.012442,0.012188,1.020771
cero γ≈5000,5000.2343,0.5,angular,274,0.012450,0.012442,1.000674
cero γ≈5000,5000.2343,0.5,angular,275,0.012457,0.012450,1.000540
cero γ≈5000,5000.2343,0.5,angular,276,0.012462,0.012457,1.000417
cero γ≈5000,5000.2343,0.5,angular,277,0.012466,0.012462,1.000312
cero γ≈5000,5000.2343,0.5,angular,278,0.012469,0.012466,1.000227
cero γ≈5000,5000.2343,0.5,angular,279,0.012471,0.012469,1.000162
cero γ≈5000,5000.2343,0.5,angular,280,0.012211,0.012471,0.979150
cero γ≈5000,5000.2343,0.5,angular,281,0.012469,0.012211,1.021192
cero γ≈5000,5000.2343,0.5,angular,282,0.012476,0.012469,1.000500
cero γ≈5000,5000.2343,0.5,angular,283,0.012481,0.012476,1.000438
cero γ≈5000,5000.2343,0.5,angular,284,0.012486,0.012481,1.000385
cero γ≈5000,5000.2343,0.5,angular,285,0.012490,0.012486,1.000341
cero γ≈5000,5000.2343,0.5,angular,286,0.012494,0.012490,1.000305
cero γ≈5000,5000.2343,0.5,angular,287,0.012497,0.012494,1.000279
cero γ≈5000,5000.2343,0.5,angular,288,0.012501,0.012497,1.000260
cero γ≈5000,5000.2343,0.5,angular,289,0.012504,0.012501,1.000248
cero γ≈5000,5000.2343,0.5,angular,290,0.012507,0.012504,1.000241
cero γ≈5000,5000.2343,0.5,angular,291,0.012510,0.012507,1.000240
cero γ≈5000,5000.2343,0.5,angular,292,0.012255,0.012510,0.979614
cero γ≈5000,5000.2343,0.5,angular,293,0.012511,0.012255,1.020932
cero γ≈5000,5000.2343,0.5,angular,294,0.012516,0.012511,1.000350
cero γ≈5000,5000.2343,0.5,angular,295,0.012520,0.012516,1.000334
cero γ≈5000,5000.2343,0.5,angular,296,0.012524,0.012520,1.000321
cero γ≈5000,5000.2343,0.5,angular,297,0.012528,0.012524,1.000311
cero γ≈5000,5000.2343,0.5,angular,298,0.012532,0.012528,1.000303
cero γ≈5000,5000.2343,0.5,angular,299,0.012535,0.012532,1.000297
cero γ≈5000,5000.2343,0.5,angular,300,0.012539,0.012535,1.000293
cero γ≈5000,5000.2343,0.5,angular,301,0.012543,0.012539,1.000290
cero γ≈5000,5000.2343,0.5,angular,302,0.012546,0.012543,1.000289
cero γ≈5000,5000.2343,0.5,angular,303,0.012550,0.012546,1.000289
cero γ≈5000,5000.2343,0.5,angular,304,0.012554,0.012550,1.000291
cero γ≈5000,5000.2343,0.5,angular,305,0.012557,0.012554,1.000294
cero γ≈5000,5000.2343,0.5,angular,306,0.012561,0.012557,1.000298
cero γ≈5000,5000.2343,0.5,angular,307,0.012565,0.012561,1.000305
cero γ≈5000,5000.2343,0.5,angular,308,0.012569,0.012565,1.000313
cero γ≈5000,5000.2343,0.5,angular,309,0.012573,0.012569,1.000323
cero γ≈5000,5000.2343,0.5,angular,310,0.012577,0.012573,1.000336
cero γ≈5000,5000.2343,0.5,angular,311,0.012581,0.012577,1.000351
cero γ≈5000,5000.2343,0.5,angular,312,0.012740,0.012581,1.012609
cero γ≈5000,5000.2343,0.5,angular,313,0.012585,0.012740,0.987854
cero γ≈5000,5000.2343,0.5,angular,314,0.012588,0.012585,1.000248
cero γ≈5000,5000.2343,0.5,angular,315,0.012592,0.012588,1.000251
cero γ≈5000,5000.2343,0.5,angular,316,0.012595,0.012592,1.000258
cero γ≈5000,5000.2343,0.5,angular,317,0.012598,0.012595,1.000271
cero γ≈5000,5000.2343,0.5,angular,318,0.012602,0.012598,1.000290
cero γ≈5000,5000.2343,0.5,angular,319,0.012606,0.012602,1.000316
cero γ≈5000,5000.2343,0.5,angular,320,0.012610,0.012606,1.000351
cero γ≈5000,5000.2343,0.5,angular,321,0.012615,0.012610,1.000394
cero γ≈5000,5000.2343,0.5,angular,322,0.012621,0.012615,1.000446
cero γ≈5000,5000.2343,0.5,angular,323,0.012627,0.012621,1.000505
cero γ≈5000,5000.2343,0.5,angular,324,0.012789,0.012627,1.012846
cero γ≈5000,5000.2343,0.5,angular,325,0.012628,0.012789,0.987362
cero γ≈5000,5000.2343,0.5,angular,326,0.012630,0.012628,1.000203
cero γ≈5000,5000.2343,0.5,angular,327,0.012634,0.012630,1.000269
cero γ≈5000,5000.2343,0.5,angular,328,0.012638,0.012634,1.000353
cero γ≈5000,5000.2343,0.5,angular,329,0.012644,0.012638,1.000454
cero γ≈5000,5000.2343,0.5,angular,330,0.012651,0.012644,1.000569
cero γ≈5000,5000.2343,0.5,angular,331,0.012660,0.012651,1.000695
cero γ≈5000,5000.2343,0.5,angular,332,0.012817,0.012660,1.012431
cero γ≈5000,5000.2343,0.5,angular,333,0.012656,0.012817,0.987403
cero γ≈5000,5000.2343,0.5,angular,334,0.012659,0.012656,1.000272
cero γ≈5000,5000.2343,0.5,angular,335,0.012665,0.012659,1.000444
cero γ≈5000,5000.2343,0.5,angular,336,0.012673,0.012665,1.000639
cero γ≈5000,5000.2343,0.5,angular,337,0.012684,0.012673,1.000845
cero γ≈5000,5000.2343,0.5,angular,338,0.012841,0.012684,1.012378
cero γ≈5000,5000.2343,0.5,angular,339,0.012678,0.012841,0.987305
cero γ≈5000,5000.2343,0.5,angular,340,0.012682,0.012678,1.000361
cero γ≈5000,5000.2343,0.5,angular,341,0.012690,0.012682,1.000648
cero γ≈5000,5000.2343,0.5,angular,342,0.012703,0.012690,1.000949
cero γ≈5000,5000.2343,0.5,angular,343,0.012862,0.012703,1.012567
cero γ≈5000,5000.2343,0.5,angular,344,0.012696,0.012862,0.987107
cero γ≈5000,5000.2343,0.5,angular,345,0.012702,0.012696,1.000442
cero γ≈5000,5000.2343,0.5,angular,346,0.012713,0.012702,1.000848
cero γ≈5000,5000.2343,0.5,angular,347,0.012885,0.012713,1.013587
cero γ≈5000,5000.2343,0.5,angular,348,0.012712,0.012885,0.986551
cero γ≈5000,5000.2343,0.5,angular,349,0.012716,0.012712,1.000310
cero γ≈5000,5000.2343,0.5,angular,350,0.012727,0.012716,1.000833
cero γ≈5000,5000.2343,0.5,angular,351,0.012903,0.012727,1.013865
cero γ≈5000,5000.2343,0.5,angular,352,0.012728,0.012903,0.986390
cero γ≈5000,5000.2343,0.5,angular,353,0.012732,0.012728,1.000332
cero γ≈5000,5000.2343,0.5,angular,354,0.012744,0.012732,1.000992
cero γ≈5000,5000.2343,0.5,angular,355,0.012917,0.012744,1.013574
cero γ≈5000,5000.2343,0.5,angular,356,0.012742,0.012917,0.986440
cero γ≈5000,5000.2343,0.5,angular,357,0.012750,0.012742,1.000600
cero γ≈5000,5000.2343,0.5,angular,358,0.012768,0.012750,1.001403
cero γ≈5000,5000.2343,0.5,angular,359,0.012925,0.012768,1.012311
cero γ≈5000,5000.2343,0.5,angular,360,0.012759,0.012925,0.987151
cero γ≈5000,5000.2343,0.5,angular,361,0.012774,0.012759,1.001203
cero γ≈5000,5000.2343,0.5,angular,362,0.012944,0.012774,1.013278
cero γ≈5000,5000.2343,0.5,angular,363,0.012770,0.012944,0.986555
cero γ≈5000,5000.2343,0.5,angular,364,0.012784,0.012770,1.001094
cero γ≈5000,5000.2343,0.5,angular,365,0.012959,0.012784,1.013684
cero γ≈5000,5000.2343,0.5,angular,366,0.012782,0.012959,0.986329
cero γ≈5000,5000.2343,0.5,angular,367,0.012796,0.012782,1.001130
cero γ≈5000,5000.2343,0.5,angular,368,0.012971,0.012796,1.013673
cero γ≈5000,5000.2343,0.5,angular,369,0.012794,0.012971,0.986342
cero γ≈5000,5000.2343,0.5,angular,370,0.012811,0.012794,1.001360
cero γ≈5000,5000.2343,0.5,angular,371,0.012980,0.012811,1.013206
cero γ≈5000,5000.2343,0.5,angular,372,0.012807,0.012980,0.986667
cero γ≈5000,5000.2343,0.5,angular,373,0.012831,0.012807,1.001822
cero γ≈5000,5000.2343,0.5,angular,374,0.012985,0.012831,1.012067
cero γ≈5000,5000.2343,0.5,angular,375,0.012824,0.012985,0.987571
cero γ≈5000,5000.2343,0.5,angular,376,0.013008,0.012824,1.014360
cero γ≈5000,5000.2343,0.5,angular,377,0.012826,0.013008,0.985994
cero γ≈5000,5000.2343,0.5,angular,378,0.012847,0.012826,1.001659
cero γ≈5000,5000.2343,0.5,angular,379,0.013011,0.012847,1.012720
cero γ≈5000,5000.2343,0.5,angular,380,0.012844,0.013011,0.987222
cero γ≈5000,5000.2343,0.5,angular,381,0.013029,0.012844,1.014396
cero γ≈5000,5000.2343,0.5,angular,382,0.012847,0.013029,0.986024
cero γ≈5000,5000.2343,0.5,angular,383,0.013042,0.012847,1.015147
cero γ≈5000,5000.2343,0.5,angular,384,0.012855,0.013042,0.985634
cero γ≈5000,5000.2343,0.5,angular,385,0.012873,0.012855,1.001461
cero γ≈5000,5000.2343,0.5,angular,386,0.013044,0.012873,1.013223
cero γ≈5000,5000.2343,0.5,angular,387,0.012875,0.013044,0.987086
cero γ≈5000,5000.2343,0.5,angular,388,0.013058,0.012875,1.014200
cero γ≈5000,5000.2343,0.5,angular,389,0.012880,0.013058,0.986339
cero γ≈5000,5000.2343,0.5,angular,390,0.013070,0.012880,1.014774
cero γ≈5000,5000.2343,0.5,angular,391,0.012886,0.013070,0.985922
cero γ≈5000,5000.2343,0.5,angular,392,0.013080,0.012886,1.015085
cero γ≈5000,5000.2343,0.5,angular,393,0.012893,0.013080,0.985709
cero γ≈5000,5000.2343,0.5,angular,394,0.013090,0.012893,1.015238
cero γ≈5000,5000.2343,0.5,angular,395,0.012901,0.013090,0.985612
cero γ≈5000,5000.2343,0.5,angular,396,0.013099,0.012901,1.015301
cero γ≈5000,5000.2343,0.5,angular,397,0.012910,0.013099,0.985586
cero γ≈5000,5000.2343,0.5,angular,398,0.013108,0.012910,1.015300
cero γ≈5000,5000.2343,0.5,angular,399,0.012919,0.013108,0.985628
cero γ≈5000,5000.2343,0.5,angular,400,0.013116,0.012919,1.015219
cero γ≈5000,5000.2343,0.5,angular,401,0.012929,0.013116,0.985777
cero γ≈5000,5000.2343,0.5,angular,402,0.013123,0.012929,1.015003
cero γ≈5000,5000.2343,0.5,angular,403,0.012941,0.013123,0.986112
cero γ≈5000,5000.2343,0.5,angular,404,0.013129,0.012941,1.014558
cero γ≈5000,5000.2343,0.5,angular,405,0.012955,0.013129,0.986752
cero γ≈5000,5000.2343,0.5,angular,406,0.013134,0.012955,1.013754
cero γ≈5000,5000.2343,0.5,angular,407,0.012974,0.013134,0.987843
cero γ≈5000,5000.2343,0.5,angular,408,0.013135,0.012974,1.012442
cero γ≈5000,5000.2343,0.5,angular,409,0.013158,0.013135,1.001690
cero γ≈5000,5000.2343,0.5,angular,410,0.012969,0.013158,0.985648
cero γ≈5000,5000.2343,0.5,angular,411,0.013163,0.012969,1.014967
cero γ≈5000,5000.2343,0.5,angular,412,0.012988,0.013163,0.986685
cero γ≈5000,5000.2343,0.5,angular,413,0.013164,0.012988,1.013587
cero γ≈5000,5000.2343,0.5,angular,414,0.013181,0.013164,1.001288
cero γ≈5000,5000.2343,0.5,angular,415,0.012990,0.013181,0.985527
cero γ≈5000,5000.2343,0.5,angular,416,0.013186,0.012990,1.015059
cero γ≈5000,5000.2343,0.5,angular,417,0.013013,0.013186,0.986921
cero γ≈5000,5000.2343,0.5,angular,418,0.013184,0.013013,1.013151
cero γ≈5000,5000.2343,0.5,angular,419,0.013203,0.013184,1.001395
cero γ≈5000,5000.2343,0.5,angular,420,0.013019,0.013203,0.986066
cero γ≈5000,5000.2343,0.5,angular,421,0.013204,0.013019,1.014182
cero γ≈5000,5000.2343,0.5,angular,422,0.013218,0.013204,1.001078
cero γ≈5000,5000.2343,0.5,angular,423,0.013029,0.013218,0.985743
cero γ≈5000,5000.2343,0.5,angular,424,0.013220,0.013029,1.014600
cero γ≈5000,5000.2343,0.5,angular,425,0.013232,0.013220,1.000937
cero γ≈5000,5000.2343,0.5,angular,426,0.013043,0.013232,0.985715
cero γ≈5000,5000.2343,0.5,angular,427,0.013233,0.013043,1.014608
cero γ≈5000,5000.2343,0.5,angular,428,0.013246,0.013233,1.000929
cero γ≈5000,5000.2343,0.5,angular,429,0.013060,0.013246,0.985960
cero γ≈5000,5000.2343,0.5,angular,430,0.013245,0.013060,1.014212
cero γ≈5000,5000.2343,0.5,angular,431,0.013259,0.013245,1.001014
cero γ≈5000,5000.2343,0.5,angular,432,0.013082,0.013259,0.986664
cero γ≈5000,5000.2343,0.5,angular,433,0.013255,0.013082,1.013225
cero γ≈5000,5000.2343,0.5,angular,434,0.013270,0.013255,1.001147
cero γ≈5000,5000.2343,0.5,angular,435,0.013279,0.013270,1.000673
cero γ≈5000,5000.2343,0.5,angular,436,0.013092,0.013279,0.985893
cero γ≈5000,5000.2343,0.5,angular,437,0.013279,0.013092,1.014282
cero γ≈5000,5000.2343,0.5,angular,438,0.013291,0.013279,1.000917
cero γ≈5000,5000.2343,0.5,angular,439,0.013298,0.013291,1.000551
cero γ≈5000,5000.2343,0.5,angular,440,0.013110,0.013298,0.985805
cero γ≈5000,5000.2343,0.5,angular,441,0.013299,0.013110,1.014423
cero γ≈5000,5000.2343,0.5,angular,442,0.013310,0.013299,1.000840
cero γ≈5000,5000.2343,0.5,angular,443,0.013317,0.013310,1.000566
cero γ≈5000,5000.2343,0.5,angular,444,0.013134,0.013317,0.986267
cero γ≈5000,5000.2343,0.5,angular,445,0.013315,0.013134,1.013779
cero γ≈5000,5000.2343,0.5,angular,446,0.013327,0.013315,1.000848
cero γ≈5000,5000.2343,0.5,angular,447,0.013335,0.013327,1.000649
cero γ≈5000,5000.2343,0.5,angular,448,0.013342,0.013335,1.000467
cero γ≈5000,5000.2343,0.5,angular,449,0.013157,0.013342,0.986171
cero γ≈5000,5000.2343,0.5,angular,450,0.013341,0.013157,1.013967
cero γ≈5000,5000.2343,0.5,angular,451,0.013351,0.013341,1.000741
cero γ≈5000,5000.2343,0.5,angular,452,0.013359,0.013351,1.000611
cero γ≈5000,5000.2343,0.5,angular,453,0.013365,0.013359,1.000495
cero γ≈5000,5000.2343,0.5,angular,454,0.013371,0.013365,1.000396
cero γ≈5000,5000.2343,0.5,angular,455,0.013185,0.013371,0.986071
cero γ≈5000,5000.2343,0.5,angular,456,0.013372,0.013185,1.014200
cero γ≈5000,5000.2343,0.5,angular,457,0.013380,0.013372,1.000626
cero γ≈5000,5000.2343,0.5,angular,458,0.013388,0.013380,1.000552
cero γ≈5000,5000.2343,0.5,angular,459,0.013394,0.013388,1.000489
cero γ≈5000,5000.2343,0.5,angular,460,0.013400,0.013394,1.000436
cero γ≈5000,5000.2343,0.5,angular,461,0.013405,0.013400,1.000394
cero γ≈5000,5000.2343,0.5,angular,462,0.013410,0.013405,1.000364
cero γ≈5000,5000.2343,0.5,angular,463,0.013222,0.013410,0.986001
cero γ≈5000,5000.2343,0.5,angular,464,0.013414,0.013222,1.014459
cero γ≈5000,5000.2343,0.5,angular,465,0.013420,0.013414,1.000506
cero γ≈5000,5000.2343,0.5,angular,466,0.013427,0.013420,1.000475
cero γ≈5000,5000.2343,0.5,angular,467,0.013433,0.013427,1.000449
cero γ≈5000,5000.2343,0.5,angular,468,0.013438,0.013433,1.000429
cero γ≈5000,5000.2343,0.5,angular,469,0.013444,0.013438,1.000412
cero γ≈5000,5000.2343,0.5,angular,470,0.013449,0.013444,1.000400
cero γ≈5000,5000.2343,0.5,angular,471,0.013455,0.013449,1.000391
cero γ≈5000,5000.2343,0.5,angular,472,0.013460,0.013455,1.000385
cero γ≈5000,5000.2343,0.5,angular,473,0.013465,0.013460,1.000381
cero γ≈5000,5000.2343,0.5,angular,474,0.013470,0.013465,1.000379
cero γ≈5000,5000.2343,0.5,angular,475,0.013475,0.013470,1.000377
cero γ≈5000,5000.2343,0.5,angular,476,0.013480,0.013475,1.000377
cero γ≈5000,5000.2343,0.5,angular,477,0.013485,0.013480,1.000377
cero γ≈5000,5000.2343,0.5,angular,478,0.013490,0.013485,1.000377
cero γ≈5000,5000.2343,0.5,angular,479,0.013495,0.013490,1.000377
cero γ≈5000,5000.2343,0.5,angular,480,0.013501,0.013495,1.000377
cero γ≈5000,5000.2343,0.5,angular,481,0.013506,0.013501,1.000377
cero γ≈5000,5000.2343,0.5,angular,482,0.013511,0.013506,1.000376
cero γ≈5000,5000.2343,0.5,angular,483,0.013516,0.013511,1.000376
cero γ≈5000,5000.2343,0.5,angular,484,0.013521,0.013516,1.000376
cero γ≈5000,5000.2343,0.5,angular,485,0.013526,0.013521,1.000376
cero γ≈5000,5000.2343,0.5,angular,486,0.013531,0.013526,1.000377
cero γ≈5000,5000.2343,0.5,angular,487,0.013536,0.013531,1.000379
cero γ≈5000,5000.2343,0.5,angular,488,0.013541,0.013536,1.000382
cero γ≈5000,5000.2343,0.5,angular,489,0.013547,0.013541,1.000388
cero γ≈5000,5000.2343,0.5,angular,490,0.013552,0.013547,1.000396
cero γ≈5000,5000.2343,0.5,angular,491,0.013558,0.013552,1.000407
cero γ≈5000,5000.2343,0.5,angular,492,0.013563,0.013558,1.000422
cero γ≈5000,5000.2343,0.5,angular,493,0.013569,0.013563,1.000441
cero γ≈5000,5000.2343,0.5,angular,494,0.013576,0.013569,1.000464
cero γ≈5000,5000.2343,0.5,angular,495,0.013582,0.013576,1.000492
cero γ≈5000,5000.2343,0.5,angular,496,0.013717,0.013582,1.009918
cero γ≈5000,5000.2343,0.5,angular,497,0.013588,0.013717,0.990629
cero γ≈5000,5000.2343,0.5,angular,498,0.013593,0.013588,1.000362
cero γ≈5000,5000.2343,0.5,angular,499,0.013599,0.013593,1.000391
cero γ≈5000,5000.2343,0.5,angular,500,0.013604,0.013599,1.000431
cero γ≈5000,5000.2343,0.5,angular,501,0.013611,0.013604,1.000480
cero γ≈5000,5000.2343,0.5,angular,502,0.013618,0.013611,1.000538
cero γ≈5000,5000.2343,0.5,angular,503,0.013627,0.013618,1.000605
cero γ≈5000,5000.2343,0.5,angular,504,0.013760,0.013627,1.009764
cero γ≈5000,5000.2343,0.5,angular,505,0.013630,0.013760,0.990588
cero γ≈5000,5000.2343,0.5,angular,506,0.013636,0.013630,1.000406
cero γ≈5000,5000.2343,0.5,angular,507,0.013642,0.013636,1.000499
cero γ≈5000,5000.2343,0.5,angular,508,0.013651,0.013642,1.000606
cero γ≈5000,5000.2343,0.5,angular,509,0.013794,0.013651,1.010465
cero γ≈5000,5000.2343,0.5,angular,510,0.013657,0.013794,0.990105
cero γ≈5000,5000.2343,0.5,angular,511,0.013662,0.013657,1.000357
cero γ≈5000,5000.2343,0.5,angular,512,0.013669,0.013662,1.000505
cero γ≈5000,5000.2343,0.5,angular,513,0.013678,0.013669,1.000672
cero γ≈5000,5000.2343,0.5,angular,514,0.013821,0.013678,1.010449
cero γ≈5000,5000.2343,0.5,angular,515,0.013683,0.013821,0.990053
cero γ≈5000,5000.2343,0.5,angular,516,0.013689,0.013683,1.000420
cero γ≈5000,5000.2343,0.5,angular,517,0.013698,0.013689,1.000649
cero γ≈5000,5000.2343,0.5,angular,518,0.013710,0.013698,1.000894
cero γ≈5000,5000.2343,0.5,angular,519,0.013841,0.013710,1.009532
cero γ≈5000,5000.2343,0.5,angular,520,0.013711,0.013841,0.990588
cero γ≈5000,5000.2343,0.5,angular,521,0.013721,0.013711,1.000712
cero γ≈5000,5000.2343,0.5,angular,522,0.013867,0.013721,1.010669
cero γ≈5000,5000.2343,0.5,angular,523,0.013726,0.013867,0.989875
cero γ≈5000,5000.2343,0.5,angular,524,0.013734,0.013726,1.000523
cero γ≈5000,5000.2343,0.5,angular,525,0.013746,0.013734,1.000925
cero γ≈5000,5000.2343,0.5,angular,526,0.013884,0.013746,1.010038
cero γ≈5000,5000.2343,0.5,angular,527,0.013749,0.013884,0.990234
cero γ≈5000,5000.2343,0.5,angular,528,0.013760,0.013749,1.000848
cero γ≈5000,5000.2343,0.5,angular,529,0.013904,0.013760,1.010464
cero γ≈5000,5000.2343,0.5,angular,530,0.013765,0.013904,0.989962
cero γ≈5000,5000.2343,0.5,angular,531,0.013776,0.013765,1.000839
cero γ≈5000,5000.2343,0.5,angular,532,0.013922,0.013776,1.010568
cero γ≈5000,5000.2343,0.5,angular,533,0.013781,0.013922,0.989903
cero γ≈5000,5000.2343,0.5,angular,534,0.013794,0.013781,1.000935
cero γ≈5000,5000.2343,0.5,angular,535,0.013937,0.013794,1.010379
cero γ≈5000,5000.2343,0.5,angular,536,0.013799,0.013937,0.990048
cero γ≈5000,5000.2343,0.5,angular,537,0.013815,0.013799,1.001169
cero γ≈5000,5000.2343,0.5,angular,538,0.013950,0.013815,1.009788
cero γ≈5000,5000.2343,0.5,angular,539,0.013818,0.013950,0.990538
cero γ≈5000,5000.2343,0.5,angular,540,0.013970,0.013818,1.010987
cero γ≈5000,5000.2343,0.5,angular,541,0.013826,0.013970,0.989677
cero γ≈5000,5000.2343,0.5,angular,542,0.013842,0.013826,1.001157
cero γ≈5000,5000.2343,0.5,angular,543,0.013980,0.013842,1.009995
cero γ≈5000,5000.2343,0.5,angular,544,0.013847,0.013980,0.990481
cero γ≈5000,5000.2343,0.5,angular,545,0.013998,0.013847,1.010871
cero γ≈5000,5000.2343,0.5,angular,546,0.013855,0.013998,0.989813
cero γ≈5000,5000.2343,0.5,angular,547,0.014012,0.013855,1.011336
cero γ≈5000,5000.2343,0.5,angular,548,0.013865,0.014012,0.989494
cero γ≈5000,5000.2343,0.5,angular,549,0.013883,0.013865,1.001333
cero γ≈5000,5000.2343,0.5,angular,550,0.014018,0.013883,1.009737
